,name,genre,rating,country,score,company,writer,director,hit rate,zscore,robust,minmax
156,"Come Back to the 5 & Dime Jimmy Dean, Jimmy Dean",0.498245614,-0.089716293,1.412454212,0.382458663,-0.201898188,-0.281588448,-0.227758007,0.989362353,-0.031167842078035347,-0.2877421539213225,7.675035512189624e-05
157,The Final Option,0.0,3.180545385,-0.606593407,0.077641984,-0.391716997,-0.480144404,-0.519572954,0.444478833,-0.03412787658520269,-0.4728515722773184,3.4479821675534294e-05
158,Trail of the Pink Panther,0.498245614,-0.089716293,0.134798535,0.155283968,0.654012079,-0.198555957,-0.270462633,1.5093455,-0.028343076780921073,-0.11109196289317336,0.0001170891875512713
159,The Border,-0.414035088,3.180545385,1.412454212,0.077641984,-0.446937015,-0.537906137,-0.537366548,0.278121955,-0.03503159652040027,-0.5293668159868352,2.157432221111417e-05
160,Best Friends,0.498245614,-0.089716293,1.412454212,-0.034507549,0.391716997,-0.097472924,0.256227758,2.454746867,-0.02320726230548387,0.21008254640072746,0.000190430770912078
161,Shoot the Moon,0.554385965,3.180545385,1.412454212,0.851186197,0.226056946,-0.389891697,-0.306049822,0.7681275,-0.03236968205856567,-0.3629007033281833,5.958757645456295e-05
162,Lookin' to Get Out,0.498245614,3.180545385,1.412454212,0.054636952,-0.491803279,-0.61732852,-0.651245552,0.055674176,-0.03624002562077522,-0.6049374241514447,4.317448150602253e-06
163,Barbarosa,-1.361403509,-0.089716293,1.412454212,0.077641984,-0.056945643,-0.581227437,-0.355871886,0.157829364,-0.03568507603895236,-0.5702329657880729,1.2242360783440536e-05
164,The Soldier,0.0,3.180545385,1.412454212,-0.18116463,0.001725626,-0.223826715,-0.266903915,1.582204,-0.02794727902557613,-0.0863402608095972,0.0001227413453942939
165,Wrong Is Right,0.498245614,3.180545385,1.412454212,0.192667146,0.729939603,-0.509025271,-0.59430605,0.3583513,-0.03459575726123634,-0.5021110689456464,2.779828951187271e-05
166,Jekyll and Hyde... Together Again,-0.652631579,3.180545385,1.412454212,0.008626887,0.854184642,-0.364620939,-0.473309609,0.7584376,-0.03242232163623358,-0.36619258441302105,5.8835861221843306e-05
167,Forced Vengeance,0.0,3.180545385,1.412454212,-0.126527678,0.226056946,-0.158844765,-0.202846975,1.3320666,-0.029306129694308267,-0.17131766776637405,0.00010333638828917534
168,Night Crossing,0.554385965,-0.089716293,0.134798535,5.02372394,-0.139775669,-0.350180505,-0.391459075,0.8,-0.03219653734714241,-0.35207288468439046,6.206015550644762e-05
169,Things Are Tough All Over,0.0,3.180545385,1.412454212,-0.080517613,0.498705781,0.451263538,0.398576512,3.019196286,-0.020140937675605982,0.40183894902136436,0.00023421917186173247
170,Jinxed!,0.498245614,3.180545385,1.412454212,-0.008626887,-0.471095772,-0.563176895,-0.601423488,0.21415209,-0.035379107503699665,-0.5510988450679525,1.661171971206675e-05
171,Five Days One Summer,0.554385965,-0.089716293,1.412454212,-0.092020129,-0.540120794,-0.635379061,-0.672597865,0.013271867,-0.036470372645812,-0.6193424602148242,1.0279960842459912e-06
172,Partners,0.498245614,3.180545385,1.412454212,-0.18116463,0.854184642,-0.144404332,-0.316725979,1.010483,-0.031053105915830076,-0.28056698613230163,7.838883560928977e-05
173,"Yes, Giorgio",0.498245614,-0.089716293,1.412454212,-0.431344357,0.226056946,-0.59566787,-0.629893238,0.119975947,-0.03589071158567286,-0.5830926389961321,9.305798985136222e-06
174,Scarface,-0.414035088,3.180545385,1.412454212,1.946800863,0.892148404,2.588447653,-0.067615658,2.63538812,-0.022225943688437153,0.27145051964008754,0.00020444441207841249
175,The Outsiders,-0.414035088,-0.089716293,1.412454212,0.336448598,-0.308886972,0.288808664,-0.078291815,2.5697647,-0.02258243747205963,0.24915674003241792,0.0001993535314256545
176,Star Wars: Episode VI - Return of the Jedi,0.0,-0.089716293,1.412454212,1.946800863,2.548748921,2.953068592,2.40569395,14.6186516,0.04287214077790575,4.34243973360906,0.0011340723438020724
177,Risky Business,0.498245614,3.180545385,1.412454212,0.287562904,0.798964625,1.397111913,2.971530249,10.24867371,0.01913259851764737,2.8578581014714945,0.0007950617300123452
178,National Lampoon's Vacation,0.140350877,3.180545385,1.412454212,0.578001438,0.664365833,2.075812274,0.231316726,4.093303467,-0.014305939545810753,0.7667377727679671,0.00031754539086618693
179,Trading Places,0.498245614,3.180545385,1.412454212,0.379583034,0.405522002,1.537906137,0.209964413,6.026986667,-0.00380136602167522,1.4236542683095479,0.00046755510373154975
180,Superman III,0.0,-0.089716293,0.005860806,0.155283968,0.067299396,-0.039711191,-0.231316726,1.537195462,-0.02819178417338672,-0.10163069258891352,0.00011924970940041972
181,The Big Chill,0.498245614,3.180545385,1.412454212,0.382458663,0.729939603,2.953068592,0.039145907,7.049957375,0.0017558374619269447,1.7711808603288868,0.0005469142987520975
182,Staying Alive,0.554385965,-0.089716293,1.412454212,-0.008626887,0.854184642,0.42599278,1.252669039,2.949666818,-0.02051865074085888,0.37821819539665963,0.00022882527097333388
183,Jaws 3-D,0.140350877,-0.089716293,1.412454212,-0.35945363,0.892148404,0.23465704,0.850533808,4.292051463,-0.013226257549940595,0.834257021540585,0.00033296370231065015
184,Christine,51.81052632,3.180545385,1.412454212,-0.066139468,0.729939603,0.451263538,0.412811388,2.166788557,-0.02477157192935649,0.11225650960872545,0.00016809177381043534
185,Flashdance,0.554385965,3.180545385,1.412454212,0.008626887,0.854184642,7.747292419,2.220640569,23.23030075,0.08965421017801964,7.268014295384037,0.001802139903311689
186,WarGames,0.0,-0.089716293,1.412454212,0.336448598,0.654012079,0.776173285,0.323843416,6.630638917,-0.0005220752654981786,1.6287287709973668,0.0005143847502284682
187,The Right Stuff,0.140350877,-0.089716293,1.412454212,1.434938893,0.595340811,-0.357400722,-0.206405694,0.784900556,-0.032278563823698425,-0.35720251183174656,6.088878304023047e-05
188,Krull,0.0,-0.089716293,0.134798535,-0.092020129,0.729939603,0.277978339,-0.459074733,0.359928021,-0.034587191855242456,-0.5015754206896308,2.7920607099613447e-05
189,The Dead Zone,0.554385965,3.180545385,1.412454212,0.382458663,0.101811907,2.003610108,-0.323843416,2.0766616,-0.02526117914439208,0.08163831695634752,0.00016109997756325332
190,Octopussy,0.0,-0.089716293,0.134798535,5.02372394,0.654012079,0.252707581,0.06405694,2.468858873,-0.023130600003923796,0.2148767182312433,0.00019152554071098522
191,Private School,0.498245614,3.180545385,1.412454212,-0.18116463,0.840379638,1.779783394,0.75088968,4.014154286,-0.014735910903678272,0.7398489821907379,0.0003114052196554433
192,Valley Girl,0.498245614,3.180545385,1.412454212,0.077641984,3.218291631,17.24909747,2.604982206,49.55313143,0.23265080354007117,16.21048309432691,0.003844191192845757
193,Rumble Fish,-0.414035088,3.180545385,1.412454212,0.382458663,-0.308886972,-0.548736462,-0.078291815,0.249448,-0.03518736540153098,-0.5391080155959113,1.934987729880158e-05
194,Videodrome,51.81052632,3.180545385,0.624175824,0.382458663,-0.419327006,-0.501805054,-0.323843416,0.356256552,-0.034607136805921083,-0.5028227028447271,2.763578484409399e-05
195,Terms of Endearment,0.498245614,-0.089716293,1.412454212,0.578001438,0.854184642,4.252707581,1.053380783,13.55296863,0.037082906475314655,3.9804028073893245,0.0010513996514317776
196,Twilight Zone: The Movie,51.81052632,-0.089716293,1.412454212,5.02372394,0.62295082,0.090252708,0.316725979,2.9450919,-0.02054350360326048,0.3766639909127245,0.00022847036168128305
197,Never Say Never Again,0.0,-0.089716293,0.134798535,0.008626887,-0.012079379,-0.083032491,3.270462633,1.539801139,-0.028177629049307113,-0.10074548440002648,0.00011945185050532764
198,A Christmas Story,0.498245614,-0.089716293,1.412454212,0.428468728,0.226056946,0.490974729,2.021352313,6.258702121,-0.0025425910459080194,1.5023733180507393,0.0004855309379948909
199,Cujo,51.81052632,3.180545385,1.412454212,-0.092020129,0.916307161,0.451263538,0.323843416,4.2312304,-0.013556662927667194,0.8135947126571684,0.00032824537502891337
200,Sudden Impact,0.0,3.180545385,1.412454212,0.195542775,0.391716997,0.137184116,0.537366548,3.074667864,-0.019839592931233784,0.4206839152608814,0.00023852250111854587
201,Blue Thunder,0.0,3.180545385,1.412454212,0.077641984,0.729939603,0.277978339,0.323843416,1.923334273,-0.026094117124993384,0.029549510308186124,0.00014920527407837866
202,Breathless,0.0,3.180545385,1.412454212,-0.097771387,0.371009491,0.317689531,0.167259786,2.654666933,-0.022121213136598795,0.27799997421163347,0.00020594000825596373
203,Psycho II,-0.414035088,3.180545385,1.412454212,5.02372394,0.892148404,0.577617329,0.790035587,6.945,0.0011856652317561694,1.735524434826383,0.0005387720003203522
204,Silkwood,-0.154385965,3.180545385,1.412454212,0.382458663,-0.039689387,0.317689531,0.195729537,3.5615609,-0.017194586916261127,0.5860926372856271,0.00027629429565371316
205,All the Right Moves,0.554385965,3.180545385,1.412454212,-0.097771387,0.519413287,2.111913357,-0.106761566,3.077351071,-0.01982501663186273,0.42159546216745464,0.00023873065678314923
206,The Keep,0.554385965,3.180545385,0.134798535,0.192667146,0.854184642,-0.501805054,-0.138790036,0.383508545,-0.034459092615358886,-0.493564576312892,2.9749917937321917e-05
207,Yentl,0.554385965,-0.089716293,0.134798535,0.195542775,0.612597066,0.570397112,0.131672598,3.351574917,-0.018335318343964162,0.5147555867981358,0.00026000417273410516
208,Fire and Ice,0.743859649,-0.089716293,1.412454212,0.195542775,-0.326143227,-0.411552347,-0.480427046,0.634069167,-0.03309794282823133,-0.40844339114411216,4.918770741679131e-05
209,Yellowbeard,0.0,-0.089716293,0.134798535,-0.080517613,-0.315789474,-0.220216606,-0.441281139,0.661538462,-0.03294871816258616,-0.3991114421431601,5.1318698188994296e-05
210,The Meaning of Life,0.498245614,3.180545385,0.134798535,0.379583034,0.029335634,-0.220216606,-0.362989324,1.661077444,-0.02751880558608005,-0.05954514441008813,0.0001288601257028482
211,Deathstalker,0.0,3.180545385,1.412454212,0.0891445,8.457290768,8.776173285,8.604982206,26.08150985,0.10514316701626195,8.236635365282282,0.0020233286990824282
212,Porky's II: The Next Day,0.498245614,3.180545385,0.624175824,0.155283968,8.036238136,1.23465704,2.021352313,5.193733231,-0.008327946168154519,1.1405789811709408,0.0004029136419458565
213,Something Wicked This Way Comes,-0.287719298,-0.089716293,1.412454212,0.287562904,-0.139775669,-0.534296029,-0.519572954,0.442105263,-0.03414077080726537,-0.47365792839931536,3.4295686779928937e-05
214,Star 80,-0.154385965,3.180545385,1.412454212,-0.066139468,0.595340811,-0.444043321,-0.483985765,0.539415833,-0.03361213921071402,-0.44059929779035434,4.184476755203513e-05
215,Gorky Park,-0.414035088,3.180545385,1.412454212,-0.066139468,-0.177739431,-0.25631769,-0.053380783,1.057068533,-0.030800033873543343,-0.2647408130128906,8.200281044705528e-05
216,Lone Wolf McQuade,0.0,-0.089716293,1.412454212,17.4751977,0.301984469,0.245487365,0.195729537,2.4465256,-0.023251923656248587,0.20728959360134883,0.0001897929881035707
217,Losin' It,0.498245614,3.180545385,0.624175824,-0.184040259,-0.481449525,-0.57400722,0.359430605,0.178020143,-0.03557539130749528,-0.5633736954676117,1.3808704722467362e-05
218,Screwballs,0.498245614,3.180545385,0.624175824,-0.008626887,1.558239862,0.299638989,0.24911032,2.60276875,-0.022403145709159047,0.2603689721419378,0.00020191389294914197
219,Brainstorm,-0.652631579,-0.089716293,1.412454212,0.077641984,-0.308886972,1.397111913,-0.434163701,0.681297333,-0.03284137973549872,-0.3923989008679511,5.2851535918180614e-05
220,Angel,0.0,3.180545385,1.412454212,0.192667146,1.468507334,1.465703971,1.398576512,5.829521333,-0.004874080062667552,1.3565707692119564,0.0004522362976033261
221,10 to Midnight,-0.414035088,3.180545385,1.412454212,17.4751977,1.123382226,-0.064981949,-0.12455516,1.587520354,-0.02791839837362997,-0.08453417352563128,0.0001231537732092693
222,Uncommon Valor,0.0,3.180545385,1.412454212,0.077641984,0.854184642,-0.097472924,0.334519573,2.103665586,-0.025114482231277394,0.09081218982692627,0.00016319487096982596
223,Mortuary,51.81052632,3.180545385,1.412454212,0.014378145,5.420189819,5.599277978,5.473309609,17.276004,0.057307987179911014,5.245203240075378,0.0013402222811372485
224,Sahara,0.140350877,-0.089716293,0.134798535,0.155283968,-0.522864538,-0.61732852,-0.65480427,0.05611848,-0.036237611976164215,-0.6047864839009242,4.3519160073147345e-06
225,Two of a Kind,0.498245614,-0.089716293,1.412454212,-0.008626887,0.59188956,-0.166064982,-0.209964413,1.689068,-0.027366749213307392,-0.05003611110216035,0.00013103155443972808
226,Chained Heat,0.0,3.180545385,1.412454212,0.155283968,1.154443486,1.137184116,1.074733096,4.9199864,-0.00981505311164899,1.047580909467089,0.0003816771314791404
227,Spacehunter: Adventures in the Forbidden Zone,0.0,-0.089716293,1.412454212,-0.034507549,0.729939603,-0.227436823,-0.455516014,1.144323958,-0.030326026017813822,-0.23509814558526274,8.877184130495133e-05
228,High Road to China,0.140350877,-0.089716293,1.412454212,-0.092020129,-0.063848145,-0.097472924,-0.142348754,1.497154053,-0.028409305805084446,-0.11523367681964328,0.00011614340932664624
229,Rock & Rule,0.743859649,-0.089716293,0.624175824,5.02372394,1.437446074,-0.63898917,-0.676156584,0.003797375,-0.03652184203739478,-0.6225611622657479,2.9299159929976153e-07
230,Hercules,0.140350877,-0.089716293,-0.210989011,-0.324946082,0.930112166,0.902527076,0.84341637,4.2704776,-0.01334345577045734,0.8269278858904155,0.0003312900625986091
231,Under Fire,0.554385965,3.180545385,1.412454212,0.284687275,1.13718723,0.162454874,-0.053380783,0.599620105,-0.0332850844989127,-0.4201465269440895,4.6515245919943695e-05
232,Amityville 3-D,51.81052632,-0.089716293,7.935531136,-0.20992092,-0.181190682,-0.25631769,-0.384341637,1.0555225,-0.030808432569523758,-0.26526603585205666,8.188287354818249e-05
233,The Osterman Weekend,0.0,3.180545385,1.412454212,-0.097771387,-0.198446937,0.241877256,-0.320284698,0.997968769,-0.031121088437288353,-0.28481835718052595,7.741801670832356e-05
234,Revenge of the Ninja,0.0,3.180545385,1.412454212,-0.092020129,1.123382226,6.151624549,3.053380783,18.81146714,0.06564926327298046,5.766835255579299,0.0014593391999514309
235,To Be or Not to Be,0.498245614,-0.089716293,1.412454212,0.287562904,-0.074201898,-0.115523466,-0.40569395,1.447801556,-0.028677409149694452,-0.1319998510179124,0.0001123147811914074
236,The Wicked Lady,0.140350877,3.180545385,0.134798535,-0.008626887,0.125970664,-0.606498195,0.220640569,0.090614,-0.03605021792625299,-0.5930675652537102,7.0279815853480855e-06
237,Of Unknown Origin,51.81052632,3.180545385,0.624175824,-0.092020129,0.391716997,-0.541516245,0.174377224,0.2701175,-0.03507508005796637,-0.5320861127813258,2.0953359068757808e-05
238,Curse of the Pink Panther,0.498245614,-0.089716293,0.134798535,5.598849748,0.654012079,-0.198555957,-0.270462633,0.408362364,-0.03432407630604769,-0.48512116444568193,3.1678007425712616e-05
239,D.C. Cab,0.0,3.180545385,1.412454212,-0.034507549,-0.201898188,0.090252708,0.128113879,2.016828375,-0.025586218174155927,0.061311599278937354,0.0001564582839797032
240,Beyond the Limit,0.554385965,3.180545385,0.134798535,0.192667146,-0.36755824,-0.411552347,-0.355871886,0.508268305,-0.03378134557190652,-0.4511808268322074,3.942842979218603e-05
241,The Survivors,0.498245614,3.180545385,1.412454212,-0.074766355,-0.260569456,-0.216606498,0.153024911,1.166666667,-0.030204651105202044,-0.22750781532993167,9.05051259307496e-05
242,The Lonely Lady,0.554385965,3.180545385,1.412454212,-0.457225018,-0.460742019,-0.55234657,-0.590747331,0.24464,-0.035213484462556094,-0.5407414033765797,1.8976886159685998e-05
243,The Man Who Loved Women,0.498245614,3.180545385,1.412454212,-0.18116463,-0.343399482,-0.198555957,-0.270462633,0.577091579,-0.03340746884695761,-0.4277999834925238,4.476754613306037e-05
244,Nightmares,51.81052632,3.180545385,1.412454212,-0.074766355,0.892148404,-0.357400722,-0.074733096,1.11178,-0.03050281836910352,-0.2461540738988626,8.62471724268836e-05
245,Deal of the Century,0.498245614,-0.089716293,1.412454212,0.0891445,0.391716997,1.397111913,-0.259786477,1.0369581,-0.030909282132022656,-0.27157278795593387,8.044269952509655e-05
246,Eddie Macon's Run,0.0,-0.089716293,1.412454212,0.192667146,0.892148404,-0.548736462,0.035587189,0.2525382,-0.0351705781464603,-0.5380582038405407,1.9589606337506857e-05
247,Baby It's You,0.498245614,3.180545385,1.412454212,17.4751977,-0.364106989,-0.415162455,0.274021352,0.622597333,-0.033160262614486735,-0.41234063604374965,4.829775474802989e-05
248,Love Letters,0.554385965,3.180545385,1.412454212,-0.097771387,1.558239862,1.166064982,1.612099644,9.5818,0.015509862426229683,2.6313058200315913,0.0007433275401747548
249,Get Crazy,0.498245614,3.180545385,1.412454212,-0.066139468,-0.440034513,-0.530685921,-0.548042705,0.299220182,-0.034916982152984555,-0.5221992647855935,2.3211063417863163e-05
250,Nate and Hayes,0.0,-0.089716293,0.547985348,0.008626887,-0.488352028,-0.581227437,-0.619217082,0.163646333,-0.03565347583756047,-0.5682568081164574,1.2693624904386884e-05
251,Getting It on,0.498245614,3.180545385,1.412454212,-0.35945363,0.985332183,0.960288809,0.900355872,4.4337,-0.012456763626891187,0.882378275593282,0.0003439523980614167
252,Lianna,0.554385965,3.180545385,1.412454212,0.287562904,1.216566005,0.429602888,0.274021352,5.102796667,-0.008821951506035234,1.1096857464676175,0.00039585903866099436
